instructions_id,enabled,log_only,count,num_estimated_profit_before_gas,num_estimated_profit_after_gas,num_tx,num_successful_tx,execute_abi,from_symbol,to_symbol,contract_address
0x804876A3787c0D05a06A0B4082628daC481F1889+0x95437848-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2+0x2e1a7d4d:0xc02aaa39_0xeeeeeeee,true,false,8512,8512,380,31,0,./abis/weth.json,WETH,ETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x804876A3787c0D05a06A0B4082628daC481F1889+0x7ee4cbd9-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2+0xd0e30db0:0xeeeeeeee_0xc02aaa39,true,false,8325,8325,185,48,0,./abis/weth.json,ETH,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667+0x95b68fe7-0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667+0x95e3c50b:0x6b175474_0xeeeeeeee,true,false,7247,7247,154,15,0,./abis/uniswap_v1.json,DAI,ETH,0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667
0x97dec872013f6b5fb443861090ad931542878126+0xcd7724c3-0x97dec872013f6b5fb443861090ad931542878126+0xf39b5b9b:0xeeeeeeee_0xa0b86991,true,false,5261,5261,164,23,0,./abis/uniswap_v1.json,ETH,USDC,0x97dec872013f6b5fb443861090ad931542878126
0x97dec872013f6b5fb443861090ad931542878126+0x95b68fe7-0x97dec872013f6b5fb443861090ad931542878126+0x95e3c50b:0xa0b86991_0xeeeeeeee,true,false,3170,3170,69,20,0,./abis/uniswap_v1.json,USDC,ETH,0x97dec872013f6b5fb443861090ad931542878126
0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667+0xcd7724c3-0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667+0xf39b5b9b:0xeeeeeeee_0x6b175474,true,false,2994,2994,74,7,0,./abis/uniswap_v1.json,ETH,DAI,0x2a1530c4c41db0b0b2bb646cb5eb1a67b7158667
0x4d2f5cfba55ae412221182d8475bc85799a5644b+0x95b68fe7-0x4d2f5cfba55ae412221182d8475bc85799a5644b+0x95e3c50b:0x2260fac5_0xeeeeeeee,true,false,2792,2792,19,5,0,./abis/uniswap_v1.json,WBTC,ETH,0x4d2f5cfba55ae412221182d8475bc85799a5644b
0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0xcd7724c3-0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0xf39b5b9b:0xeeeeeeee_0x2b591e99,true,false,2358,2358,10,4,0,./abis/uniswap_v1.json,ETH,HEX,0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0x54b3a03a-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0xa0b86991_0x6b175474,true,false,2312,2312,34,2,0,./abis/curve.json,USDC,DAI,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51
0x3377790759732282873957d06202d6525816e362+0x54b3a03a-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0xa0b86991_0x6b175474,true,false,2197,2197,75,11,0,./abis/curve.json,USDC,DAI,0xa5407eae9ba41422680e2e00537571bcc53efbfd
0x93054188d876f558f4a66b2ef1d97d16edf0895b+0x5e0d443f-0x93054188d876f558f4a66b2ef1d97d16edf0895b+0x3df02124:0xeb4c2781_0x2260fac5,true,false,1816,1816,36,30,0,./abis/0x93054188d876f558f4a66b2ef1d97d16edf0895b.json,renBTC,WBTC,0x93054188d876f558f4a66b2ef1d97d16edf0895b
0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714+0x5e0d443f-0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714+0x3df02124:0xeb4c2781_0x2260fac5,true,false,1624,1624,8,0,0,./abis/curve.json,renBTC,WBTC,0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xf5b06bd6-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0x6b175474_0xa0b86991,true,false,1455,1455,2,0,0,./abis/curve.json,DAI,USDC,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51
0x3377790759732282873957d06202d6525816e362+0x8c66ae75-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0x6b175474_0xdac17f95,true,false,1451,1451,19,6,0,./abis/curve.json,DAI,USDT,0xa5407eae9ba41422680e2e00537571bcc53efbfd
0x3377790759732282873957d06202d6525816e362+0xf5b06bd6-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0x6b175474_0xa0b86991,true,false,1411,1411,34,13,1,./abis/curve.json,DAI,USDC,0xa5407eae9ba41422680e2e00537571bcc53efbfd
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0x8c66ae75-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0x6b175474_0xdac17f95,true,false,1403,1403,0,0,0,./abis/curve.json,DAI,USDT,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xcd4f8ac3-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0xdac17f95_0x6b175474,true,false,1350,1350,14,0,0,./abis/curve.json,USDT,DAI,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51
0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0x95b68fe7-0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883+0x95e3c50b:0x2b591e99_0xeeeeeeee,true,false,1281,1281,17,4,0,./abis/uniswap_v1.json,HEX,ETH,0x05cde89ccfa0ada8c88d5a23caaa79ef129e7883
0x3377790759732282873957d06202d6525816e362+0xcd4f8ac3-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0xdac17f95_0x6b175474,true,false,1277,1277,34,8,0,./abis/curve.json,USDT,DAI,0xa5407eae9ba41422680e2e00537571bcc53efbfd
0x3377790759732282873957d06202d6525816e362+0xda3c6dbb-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0xa0b86991_0xdac17f95,true,false,1168,1168,17,8,0,./abis/curve.json,USDC,USDT,0xa5407eae9ba41422680e2e00537571bcc53efbfd
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb+0xcd7724c3-0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb+0xf39b5b9b:0xeeeeeeee_0xc02aaa39,true,false,1160,1160,37,2,0,./abis/uniswap_v1.json,ETH,WETH,0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xda3c6dbb-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0xa0b86991_0xdac17f95,true,false,1153,1153,5,0,0,./abis/curve.json,USDC,USDT,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51
0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0xcd7724c3-0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0xf39b5b9b:0xeeeeeeee_0x80fb784b,true,false,886,886,26,9,0,./abis/uniswap_v1.json,ETH,LEND,0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce
0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0xcd7724c3-0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0xf39b5b9b:0xeeeeeeee_0x8a9c67fe,true,false,869,869,69,19,0,./abis/uniswap_v1.json,ETH,JRT,0x634e27269a029edb2b70b5ef43273f5eed9ebcc2
0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0x95b68fe7-0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce+0x95e3c50b:0x80fb784b_0xeeeeeeee,true,false,797,797,18,3,0,./abis/uniswap_v1.json,LEND,ETH,0xcaa7e4656f6a2b59f5f99c745f91ab26d1210dce
0x93054188d876f558f4a66b2ef1d97d16edf0895b+0x5e0d443f-0x93054188d876f558f4a66b2ef1d97d16edf0895b+0x3df02124:0x2260fac5_0xeb4c2781,true,false,756,756,20,8,1,./abis/0x93054188d876f558f4a66b2ef1d97d16edf0895b.json,WBTC,renBTC,0x93054188d876f558f4a66b2ef1d97d16edf0895b
0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714+0x5e0d443f-0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714+0x3df02124:0x2260fac5_0xeb4c2781,true,false,702,702,18,0,0,./abis/curve.json,WBTC,renBTC,0x7fc77b5c7614e1533320ea6ddc2eb61fa00a9714
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0xba100000_0xeeeeeeee,true,false,580,580,64,20,0,./abis/uniswap_v2_router.json,BAL,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xbb23888c-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0xdac17f95_0xa0b86991,true,false,507,507,4,0,0,./abis/curve.json,USDT,USDC,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51
0x3377790759732282873957d06202d6525816e362+0xbb23888c-0xa5407eae9ba41422680e2e00537571bcc53efbfd+0xa6417ed6:0xdac17f95_0xa0b86991,true,false,467,467,25,9,0,./abis/curve.json,USDT,USDC,0xa5407eae9ba41422680e2e00537571bcc53efbfd
0x48b04d2a05b6b604d8d5223fd1984f191ded51af+0x95b68fe7-0x48b04d2a05b6b604d8d5223fd1984f191ded51af+0x95e3c50b:0x1985365e_0xeeeeeeee,true,false,464,464,8,4,0,./abis/uniswap_v1.json,REP,ETH,0x48b04d2a05b6b604d8d5223fd1984f191ded51af
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x2090e54cd3c2dd9d9e9ca3a19dcc311a692d7639+0x8201aa3f:0xc02aaa39_0xba100000,true,false,458,458,27,0,0,./abis/balancer_pool.json,WETH,BAL,0x2090e54cd3c2dd9d9e9ca3a19dcc311a692d7639
0xed2c5bac5baedb7a59f8711659294ae3eef656e5+0x1e1401f8-0xed2c5bac5baedb7a59f8711659294ae3eef656e5+0xd5bcb9b5:0xeeeeeeee_0x0bc529c0,true,false,454,454,362,40,0,./abis/mooniswap.json,ETH,YFI,0xed2c5bac5baedb7a59f8711659294ae3eef656e5
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x6b175474_0xeeeeeeee,true,false,377,377,170,6,0,./abis/uniswap_v2_router.json,DAI,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x4d2f5cfba55ae412221182d8475bc85799a5644b+0xcd7724c3-0x4d2f5cfba55ae412221182d8475bc85799a5644b+0xf39b5b9b:0xeeeeeeee_0x2260fac5,true,false,354,354,15,0,0,./abis/uniswap_v1.json,ETH,WBTC,0x4d2f5cfba55ae412221182d8475bc85799a5644b
0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7+0xcd7724c3-0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7+0xf39b5b9b:0xeeeeeeee_0x00000000,true,false,345,345,21,2,0,./abis/uniswap_v1.json,ETH,TUSD,0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x2090e54cd3c2dd9d9e9ca3a19dcc311a692d7639+0x8201aa3f:0xba100000_0xc02aaa39,true,false,304,304,13,0,0,./abis/balancer_pool.json,BAL,WETH,0x2090e54cd3c2dd9d9e9ca3a19dcc311a692d7639
0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0x95b68fe7-0x634e27269a029edb2b70b5ef43273f5eed9ebcc2+0x95e3c50b:0x8a9c67fe_0xeeeeeeee,true,false,295,295,1,1,0,./abis/uniswap_v1.json,JRT,ETH,0x634e27269a029edb2b70b5ef43273f5eed9ebcc2
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xe0e6b25b22173849668c85e06bc2ce1f69baff8c+0x8201aa3f:0x9f8f72aa_0xc02aaa39,true,false,279,279,0,0,0,./abis/balancer_pool.json,MKR,WETH,0xe0e6b25b22173849668c85e06bc2ce1f69baff8c
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x59a19d8c652fa0284f44113d0ff9aba70bd46fb4+0x8201aa3f:0xc02aaa39_0xba100000,true,false,232,232,22,20,0,./abis/balancer_pool.json,WETH,BAL,0x59a19d8c652fa0284f44113d0ff9aba70bd46fb4
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0x0bc529c0_0xeeeeeeee,true,false,227,227,181,40,0,./abis/uniswap_v2_router.json,YFI,ETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0x0bc529c0_0xc02aaa39,true,false,227,227,181,0,0,./abis/uniswap_v2_router.json,YFI,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x38ed1739:0x80fb784b_0xc02aaa39,true,false,225,225,5,0,0,./abis/uniswap_v2_router.json,LEND,WETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a
0x6604d060b341af00c3d84938a51308fbc9ed397c+0xdf71d7f3-0xf164fc0ec4e93095b804a4795bbe1e041497b92a+0x18cbafe5:0x80fb784b_0xeeeeeeee,true,false,220,220,7,0,0,./abis/uniswap_v2_router.json,LEND,ETH,0xf164fc0ec4e93095b804a4795bbe1e041497b92a
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xa0b86991,true,false,215,215,71,3,0,./abis/uniswap_v2_router.json,ETH,USDC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x0e8f25fd45eee90733c46853bcc8b05494e10573+0x1e1401f8-0x0e8f25fd45eee90733c46853bcc8b05494e10573+0xd5bcb9b5:0xdf5e0e81_0x6b175474,true,false,176,176,58,4,0,./abis/mooniswap.json,yDAI+yUSDC+yUSDT+yTUSD,DAI,0x0e8f25fd45eee90733c46853bcc8b05494e10573
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xdf5e0e81,true,false,176,176,58,4,0,./abis/uniswap_v2_router.json,ETH,yDAI+yUSDC+yUSDT+yTUSD,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x2c4bd064b998838076fa341a83d007fc2fa50957+0x95b68fe7-0x2c4bd064b998838076fa341a83d007fc2fa50957+0x95e3c50b:0x9f8f72aa_0xeeeeeeee,true,false,171,171,5,2,0,./abis/uniswap_v1.json,MKR,ETH,0x2c4bd064b998838076fa341a83d007fc2fa50957
0x48b04d2a05b6b604d8d5223fd1984f191ded51af+0xcd7724c3-0x48b04d2a05b6b604d8d5223fd1984f191ded51af+0xf39b5b9b:0xeeeeeeee_0x1985365e,true,false,168,168,17,3,0,./abis/uniswap_v1.json,ETH,REP,0x48b04d2a05b6b604d8d5223fd1984f191ded51af
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0xdac17f95_0xeeeeeeee,true,false,126,126,15,1,0,./abis/uniswap_v2_router.json,USDT,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xacd1de1d-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0x00000000_0xdac17f95,true,false,124,124,4,1,0,./abis/curve.json,TUSD,USDT,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xe0e6b25b22173849668c85e06bc2ce1f69baff8c+0x8201aa3f:0xc02aaa39_0x9f8f72aa,true,false,121,121,1,0,0,./abis/balancer_pool.json,WETH,MKR,0xe0e6b25b22173849668c85e06bc2ce1f69baff8c
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0xae06d070-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0x00000000_0xa0b86991,true,false,119,119,8,0,0,./abis/curve.json,TUSD,USDC,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x2260fac5,true,false,116,116,21,0,0,./abis/uniswap_v2_router.json,ETH,WBTC,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0xf9ab7776c7baeed1d65f0492fe2bb3951a1787ef+0x8201aa3f:0x2260fac5_0xba100000,true,false,116,116,21,0,0,./abis/balancer_pool.json,WBTC,BAL,0xf9ab7776c7baeed1d65f0492fe2bb3951a1787ef
0x58045595e4D6a5711f46633fcCC12efE2fAE244e+0x57c03e88-0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51+0xa6417ed6:0x00000000_0x6b175474,true,false,102,102,9,1,0,./abis/curve.json,TUSD,DAI,0x45F783CCE6B7FF23B2ab2D70e416cdb7D6055f51
0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb+0x95b68fe7-0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb+0x95e3c50b:0xc02aaa39_0xeeeeeeee,true,false,98,98,26,0,0,./abis/uniswap_v1.json,WETH,ETH,0xa2881a90bf33f03e7a3f803765cd2ed5c8928dfb
0x2c4bd064b998838076fa341a83d007fc2fa50957+0xcd7724c3-0x2c4bd064b998838076fa341a83d007fc2fa50957+0xf39b5b9b:0xeeeeeeee_0x9f8f72aa,true,false,97,97,1,1,0,./abis/uniswap_v1.json,ETH,MKR,0x2c4bd064b998838076fa341a83d007fc2fa50957
0xf173214c720f58e03e194085b1db28b50acdeead+0x95b68fe7-0xf173214c720f58e03e194085b1db28b50acdeead+0x95e3c50b:0x51491077_0xeeeeeeee,true,false,86,86,11,2,0,./abis/uniswap_v1.json,LINK,ETH,0xf173214c720f58e03e194085b1db28b50acdeead
0x75116bd1ab4b0065b44e1a4ea9b4180a171406ed+0x1e1401f8-0x75116bd1ab4b0065b44e1a4ea9b4180a171406ed+0xd5bcb9b5:0xeeeeeeee_0x6b175474,true,false,73,73,40,0,0,./abis/mooniswap.json,ETH,DAI,0x75116bd1ab4b0065b44e1a4ea9b4180a171406ed
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x6b175474,true,false,72,72,7,0,0,./abis/uniswap_v2_router.json,ETH,DAI,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x61bb2fda13600c497272a8dd029313afdb125fd3+0x1e1401f8-0x61bb2fda13600c497272a8dd029313afdb125fd3+0xd5bcb9b5:0xa0b86991_0xeeeeeeee,true,false,70,70,41,0,0,./abis/mooniswap.json,USDC,ETH,0x61bb2fda13600c497272a8dd029313afdb125fd3
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81+0x8201aa3f:0x6b175474_0xc02aaa39,true,false,63,63,23,0,0,./abis/balancer_pool.json,DAI,WETH,0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x960b236a,true,false,57,57,0,0,0,./abis/uniswap_v2_router.json,ETH,ANT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x2cf9106faf2c5c8713035d40df655fb1b9b0f9b9+0x8201aa3f:0x960b236a_0xc02aaa39,true,false,57,57,0,0,0,./abis/balancer_pool.json,ANT,WETH,0x2cf9106faf2c5c8713035d40df655fb1b9b0f9b9
0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3+0x1e1401f8-0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3+0xd5bcb9b5:0x80fb784b_0xeeeeeeee,true,false,55,55,4,0,0,./abis/mooniswap.json,LEND,ETH,0x3863fc8c1cc59f160280f5d3e4c1a4c63f945ce3
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x18cbafe5:0xa0b86991_0xeeeeeeee,true,false,48,48,2,0,0,./abis/uniswap_v2_router.json,USDC,WETH,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7+0x95b68fe7-0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7+0x95e3c50b:0x00000000_0xeeeeeeee,true,false,46,46,0,0,0,./abis/uniswap_v1.json,TUSD,ETH,0x5048b9d01097498Fd72F3F14bC9Bc74A5aAc8fA7
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81+0x8201aa3f:0x6b175474_0xa0b86991,true,false,44,44,11,0,0,./abis/balancer_pool.json,DAI,USDC,0x9b208194acc0a8ccb2a8dcafeacfbb7dcc093f81
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0xdac17f95,true,false,38,38,17,0,0,./abis/uniswap_v2_router.json,ETH,USDT,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0xdbfb5e6ac6d512d7c35b937fb7b301e9a963314a+0x7f2b0c09-0x57755f7dec33320bca83159c26e93751bfd30fbe+0x8201aa3f:0xa0b86991_0x6b175474,true,false,38,38,20,0,0,./abis/balancer_pool.json,USDC,DAI,0x57755f7dec33320bca83159c26e93751bfd30fbe
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x7ff36ab5:0xeeeeeeee_0x2b591e99,true,false,36,36,0,0,0,./abis/uniswap_v2_router.json,ETH,HEX,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
0x6604d060B341af00C3d84938a51308fBC9eD397c+0xdf71d7f3-0x7a250d5630b4cf539739df2c5dacb4c659f2488d+0x38ed1739:0xc02aaa39_0x2b591e99,true,false,36,36,0,0,0,./abis/uniswap_v2_router.json,WETH,HEX,0x7a250d5630b4cf539739df2c5dacb4c659f2488d
